,cc,NZ,N,Z,A,el,o,mass,mass_err,binding,binding_err,B,beta,beta_err,u,atomic_mass,atomic_mass_err,umass,umass_err,precision
169,0,12,20,8,28,O,x,52080.0,699.0,5988.0,25.0,B-,18338.0,802.0,28,55910.0,750.0,28.05591,0.00075,2.6732335539998524e-05
170,,10,19,9,28,F,-n,33741.596,393.024,6614.792,14.037,B-,22441.859,412.748,28,36223.095,421.928,28.036223095,0.00042192799999999996,1.5049388021000834e-05
171,,8,18,10,28,Ne,x,11299.737,126.068,7388.346,4.502,B-,12288.052,126.483,28,12130.767,135.339,28.012130767,0.000135339,4.831442532013224e-06
172,,6,17,11,28,Na,x,-988.315,10.246,7799.264,0.366,B-,14030.529,10.44,27,998939.0,11.0,27.998939,1.1e-05,3.928720299008473e-07
173,,4,16,12,28,Mg,+,-15018.845,2.001,8272.413,0.071,B-,1831.8,2.0,27,983876.606,2.148,27.983876606,2.148e-06,7.675848597543662e-08
174,,2,15,13,28,Al,-n,-16850.645,0.077,8309.894,0.003,B-,4642.15,0.077,27,981910.087,0.083,27.981910087,8.3e-08,2.966202083486811e-09
175,,0,14,14,28,Si,,-21492.7943,0.00049,8447.744,0.0,B-,-14345.055,1.152,27,976926.53499,0.00052,27.97692653499,5.2e-10,1.8586745021818238e-11
176,,-2,13,15,28,P,,-7147.74,1.152,7907.479,0.041,B-,-11220.945,160.004,27,992326.585,1.236,27.992326585,1.236e-06,4.415495783270563e-08
177,,-4,12,16,28,S,--,4073.206,160.0,7478.79,5.714,B-,-23443.0,617.0,28,4372.766,171.767,28.004372766,0.000171767,6.133577832121334e-06
178,,-6,11,17,28,Cl,x,27516.0,596.0,6614.0,21.0,B-,,,28,29540.0,640.0,28.02954,0.0006399999999999999,2.283305398518848e-05
179,0,11,20,9,29,F,x,40150.186,525.363,6444.031,18.116,B-,21750.385,546.221,29,43103.0,564.0,29.043103,0.0005639999999999999,1.9419412588248575e-05
180,,9,19,10,29,Ne,x,18399.801,149.505,7167.067,5.155,B-,15719.807,149.685,29,19753.0,160.5,29.019753,0.0001605,5.530715578454441e-06
181,,7,18,11,29,Na,,2679.994,7.337,7682.151,0.253,B-,13282.824,13.557,29,2877.092,7.876,29.002877092,7.876e-06,2.7155926548309493e-07
182,,5,17,12,29,Mg,x,-10602.829,11.4,8113.202,0.393,B-,7604.931,11.405,28,988617.393,12.238,28.988617393,1.2237999999999999e-05,4.221657015955221e-07
183,,3,16,13,29,Al,x,-18207.76,0.345,8348.464,0.012,B-,3687.318,0.345,28,980453.164,0.37,28.980453164,3.7e-07,1.2767226168140813e-08
184,,1,15,14,29,Si,,-21895.07838,0.00056,8448.635,0.0,B-,-4942.23,0.359,28,976494.66525,0.0006,28.97649466525,5.999999999999999e-10,2.0706438336709808e-11
185,,-1,14,15,29,P,,-16952.848,0.359,8251.236,0.012,B-,-13796.432,50.001,28,981800.368,0.385,28.981800368,3.8499999999999997e-07,1.3284198880380612e-08
186,,-3,13,16,29,S,+3n,-3156.416,50.0,7748.52,1.724,B-,-16318.592,195.192,28,996611.448,53.677,28.996611448,5.3676999999999994e-05,1.8511473347932276e-06
187,,-5,12,17,29,Cl,-p,13162.176,188.68,7158.832,6.506,B-,,,29,14130.178,202.555,29.014130178,0.000202555,6.981253573942657e-06
188,0,12,21,9,30,F,x,48112.0,596.0,6233.0,20.0,B-,24832.0,648.0,30,51650.0,640.0,30.05165,0.0006399999999999999,2.1296667570665834e-05
189,,10,20,10,30,Ne,,23280.117,253.25,7034.531,8.442,B-,14805.448,253.295,30,24992.235,271.875,30.024992235,0.000271875,9.054956546602418e-06
190,,8,19,11,30,Na,,8474.67,4.727,7501.968,0.158,B-,17358.49,5.85,30,9097.932,5.074,30.009097932,5.073999999999999e-06,1.6908205676483777e-07
191,,6,18,12,30,Mg,x,-8883.82,3.447,8054.506,0.115,B-,6981.024,4.496,29,990462.826,3.7,29.990462825999998,3.7e-06,1.233725541838692e-07
192,,4,17,13,30,Al,x,-15864.844,2.888,8261.128,0.096,B-,8568.116,2.888,29,982968.388,3.1,29.982968388,3.1e-06,1.0339203109858543e-07
193,,2,16,14,30,Si,-n,-24432.96,0.022,8520.654,0.001,B-,-4232.106,0.061,29,973770.136,0.023,29.973770136,2.2999999999999998e-08,7.673375720051928e-10
194,,0,15,15,30,P,-,-20200.854,0.065,8353.506,0.002,B-,-6141.601,0.196,29,978313.489,0.069,29.978313489,6.900000000000001e-08,2.301663835269396e-09
195,,-2,14,16,30,S,-,-14059.253,0.206,8122.707,0.007,B-,-18502.0,196.0,29,984906.769,0.221,29.984906769,2.2099999999999998e-07,7.370374758959785e-09
196,,-4,13,17,30,Cl,x,4443.0,196.0,7480.0,7.0,B-,-16488.0,284.0,30,4770.0,210.0,30.00477,0.00020999999999999998,6.998887176938866e-06
197,,-6,12,18,30,Ar,-pp,20931.147,206.155,6904.204,6.872,B-,,,30,22470.511,221.316,30.022470511,0.000221316,7.371678487248793e-06
198,0,13,22,9,31,F,-nn,56143.0,546.0,6033.0,18.0,B-,24961.0,608.0,31,60272.0,587.0,31.060272,0.000587,1.8898739843617594e-05
199,,11,21,10,31,Ne,,31181.591,266.195,6813.09,8.587,B-,18935.559,266.562,31,33474.816,285.772,31.033474816,0.000285772,9.208507964202059e-06
200,,9,20,11,31,Na,x,12246.031,13.972,7398.677,0.451,B-,15368.182,14.307,31,13146.656,15.0,31.013146656,1.4999999999999999e-05,4.836658519814533e-07
201,,7,19,12,31,Mg,x,-3122.151,3.074,7869.188,0.099,B-,11828.555,3.801,30,996648.232,3.3,30.996648232,3.2999999999999997e-06,1.0646312386102379e-07
202,,5,18,13,31,Al,x,-14950.706,2.236,8225.517,0.072,B-,7998.33,2.236,30,983949.756,2.4,30.983949756,2.4e-06,7.745945945885234e-08
203,,3,17,14,31,Si,-n,-22949.036,0.043,8458.291,0.001,B-,1491.505,0.043,30,975363.194,0.046,30.975363194,4.5999999999999995e-08,1.4850511909061425e-09
204,,1,16,15,31,P,,-24440.54095,0.00067,8481.167,0.0,B-,-5398.016,0.229,30,973761.99863,0.00072,30.97376199863,7.2e-10,2.3245481127925187e-11
205,,-1,15,16,31,S,,-19042.525,0.229,8281.8,0.007,B-,-12007.974,3.454,30,979557.007,0.246,30.979557007,2.46e-07,7.940720390043503e-09
206,,-3,14,17,31,Cl,--,-7034.551,3.447,7869.209,0.111,B-,-18360.0,200.0,30,992448.098,3.7,30.992448098,3.7e-06,1.193839217960574e-07
207,,-5,13,18,31,Ar,-,11325.0,200.0,7252.0,6.0,B-,,,31,12158.0,215.0,31.012158,0.000215,6.9327648853072395e-06
208,0,12,22,10,32,Ne,x,36999.0,503.0,6671.0,16.0,B-,18359.0,504.0,32,39720.0,540.0,32.03972,0.00054,1.6854079873357194e-05
209,,10,21,11,32,Na,x,18640.151,37.26,7219.881,1.164,B-,19469.051,37.402,32,20011.026,40.0,32.020011026,3.9999999999999996e-05,1.2492188078111626e-06
210,,8,20,12,32,Mg,x,-828.9,3.26,7803.84,0.102,B-,10270.467,7.879,31,999110.139,3.5,31.999110139,3.5e-06,1.0937804160167118e-07
211,,6,19,13,32,Al,x,-11099.367,7.173,8100.344,0.224,B-,12978.319,7.179,31,988084.339,7.7,31.988084339,7.699999999999999e-06,2.407146335616018e-07
212,,4,18,14,32,Si,x,-24077.686,0.298,8481.468,0.009,B-,227.188,0.301,31,974151.539,0.32,31.974151539,3.2e-07,1.0008084174170648e-08
213,,2,17,15,32,P,-n,-24304.874,0.04,8464.12,0.001,B-,1710.66,0.04,31,973907.643,0.042,31.973907643,4.2e-08,1.3135710676638236e-09
214,,0,16,16,32,S,,-26015.53355,0.00132,8493.129,0.0,B-,-12680.86,0.562,31,972071.17443,0.00141,31.97207117443,1.4099999999999999e-09,4.410099027702848e-11
215,,-2,15,17,32,Cl,,-13334.674,0.562,8072.404,0.018,B-,-11134.323,1.857,31,985684.637,0.603,31.985684637,6.03e-07,1.8852183620370882e-08
216,,-4,14,18,32,Ar,x,-2200.351,1.77,7700.008,0.055,B-,-23299.0,401.0,31,997637.826,1.9,31.997637826,1.8999999999999998e-06,5.937938326360254e-08
217,,-6,13,19,32,K,x,21098.0,401.0,6947.0,13.0,B-,,,32,22650.0,430.0,32.02265,0.00043,1.3427995496937324e-05
218,0,13,23,10,33,Ne,x,45997.0,596.0,6440.0,18.0,B-,22217.0,747.0,33,49380.0,640.0,33.04938,0.0006399999999999999,1.936496236843172e-05
219,,11,22,11,33,Na,x,23780.11,449.912,7089.926,13.634,B-,18817.813,449.921,33,25529.0,483.0,33.025529,0.000483,1.4625049609349179e-05
220,,9,21,12,33,Mg,x,4962.297,2.888,7636.455,0.088,B-,13459.677,7.559,33,5327.245,3.1,33.005327245,3.1e-06,9.392423159414732e-08
221,,7,20,13,33,Al,x,-8497.38,6.986,8020.616,0.212,B-,12016.945,7.021,32,990877.687,7.5,32.990877687,7.499999999999999e-06,2.2733557049181996e-07
222,,5,19,14,33,Si,x,-20514.325,0.699,8361.059,0.021,B-,5823.021,1.295,32,977976.964,0.75,32.977976964,7.5e-07,2.2742450236372237e-08
223,,3,18,15,33,P,+,-26337.346,1.09,8513.806,0.033,B-,248.508,1.09,32,971725.694,1.17,32.971725694,1.1699999999999998e-06,3.548494885764834e-08
224,,1,17,16,33,S,,-26585.85434,0.00135,8497.63,0.0,B-,-5582.517,0.391,32,971458.90985,0.00145,32.97145890985,1.4499999999999997e-09,4.397742920519729e-11
225,,-1,16,17,33,Cl,,-21003.337,0.391,8304.755,0.012,B-,-11619.044,0.56,32,977451.989,0.419,32.977451989,4.19e-07,1.2705651126101619e-08
226,,-3,15,18,33,Ar,x,-9384.292,0.401,7928.955,0.012,B-,-16426.0,196.0,32,989925.547,0.43,32.989925547,4.2999999999999996e-07,1.3034282220109552e-08
227,,-5,14,19,33,K,x,7042.0,196.0,7407.0,6.0,B-,,,33,7560.0,210.0,33.00756,0.00020999999999999998,6.362178846300666e-06
228,0,14,24,10,34,Ne,-nn,52842.0,513.0,6287.0,15.0,B-,21161.0,789.0,34,56728.0,551.0,34.056728,0.000551,1.6178888353572896e-05
229,,12,23,11,34,Na,x,31680.111,599.416,6886.437,17.63,B-,23356.764,600.112,34,34010.0,643.5,34.03401,0.0006435,1.890755746971926e-05
230,,10,22,12,34,Mg,x,8323.348,28.876,7550.39,0.849,B-,11323.637,29.039,34,8935.481,31.0,34.008935481,3.1e-05,9.115251495395667e-07
231,,8,21,13,34,Al,x,-3000.289,3.074,7860.428,0.09,B-,16956.563,14.448,33,996779.057,3.3,33.996779057,3.2999999999999997e-06,9.706801913402217e-08
232,,6,20,14,34,Si,+pp,-19956.852,14.118,8336.141,0.415,B-,4591.847,14.141,33,978575.437,15.155,33.978575437,1.5154999999999998e-05,4.460163442725557e-07
233,,4,19,15,34,P,x,-24548.698,0.81,8448.185,0.024,B-,5382.987,0.812,33,973645.887,0.87,33.973645887,8.699999999999999e-07,2.560808465755231e-08
234,,2,18,16,34,S,,-29931.685,0.045,8583.498,0.001,B-,-5491.603,0.038,33,967867.012,0.047,33.967867012,4.7e-08,1.383660622063672e-09
235,,0,17,17,34,Cl,,-24440.082,0.049,8398.97,0.001,B-,-6061.792,0.063,33,973762.491,0.052,33.973762491,5.1999999999999996e-08,1.5305929101545737e-09
236,,-2,16,18,34,Ar,,-18378.29,0.078,8197.672,0.002,B-,-17158.0,196.0,33,980270.093,0.083,33.980270093,8.3e-08,2.4425938867713165e-09
237,,-4,15,19,34,K,x,-1220.0,196.0,7670.0,6.0,B-,-15072.0,357.0,33,998690.0,210.0,33.99869,0.00020999999999999998,6.17670857318326e-06
238,,-6,14,20,34,Ca,x,13851.0,298.0,7204.0,9.0,B-,,,34,14870.0,320.0,34.01487,0.00031999999999999997,9.407650242379287e-06
239,0,13,24,11,35,Na,-n,38231.0,670.0,6733.0,19.0,B-,22592.0,723.0,35,41043.0,720.0,35.041043,0.0007199999999999999,2.0547333593922985e-05
240,,11,23,12,35,Mg,x,15639.784,269.668,7356.233,7.705,B-,15863.512,269.768,35,16790.0,289.5,35.01679,0.0002895,8.26746255153599e-06
241,,9,22,13,35,Al,x,-223.728,7.359,7787.124,0.21,B-,14167.729,36.605,34,999759.817,7.9,34.999759817,7.9e-06,2.2571583466018048e-07
242,,7,21,14,35,Si,2p-n,-14391.457,35.857,8169.563,1.024,B-,10466.342,35.905,34,984550.134,38.494,34.984550134,3.8494e-05,1.1003142773755239e-06
243,,5,20,15,35,P,+p,-24857.799,1.866,8446.249,0.053,B-,3988.407,1.867,34,973314.053,2.003,34.973314053,2.003e-06,5.727223896953464e-08
244,,3,19,16,35,S,,-28846.206,0.04,8537.85,0.001,B-,167.322,0.026,34,969032.322,0.043,34.969032322,4.2999999999999995e-08,1.2296594199133011e-09
245,,1,18,17,35,Cl,,-29013.528,0.035,8520.278,0.001,B-,-5966.243,0.679,34,968852.694,0.038,34.968852694,3.7999999999999996e-08,1.086681348471009e-09
246,,-1,17,18,35,Ar,-,-23047.284,0.68,8327.461,0.019,B-,-11874.394,0.852,34,975257.721,0.73,34.975257721,7.3e-07,2.0871897666151867e-08
247,,-3,16,19,35,K,4n,-11172.891,0.512,7965.84,0.015,B-,-15961.0,196.0,34,988005.407,0.55,34.988005407,5.5e-07,1.5719672887953833e-08
248,,-5,15,20,35,Ca,x,4788.0,196.0,7487.0,6.0,B-,,,35,5140.0,210.0,35.00514,0.00020999999999999998,5.999118986525979e-06
249,0,14,25,11,36,Na,-n,46303.0,678.0,6546.0,19.0,B-,25923.0,967.0,36,49708.0,728.0,36.049708,0.0007279999999999999,2.019433832862113e-05
250,,12,24,12,36,Mg,x,20380.157,690.237,7244.419,19.173,B-,14429.774,706.243,36,21879.0,741.0,36.021879,0.000741,2.0570831410543576e-05
251,,10,23,13,36,Al,x,5950.384,149.505,7623.515,4.153,B-,18386.508,165.851,36,6388.0,160.5,36.006388,0.0001605,4.457542367204397e-06
252,,8,22,14,36,Si,x,-12436.124,71.797,8112.519,1.994,B-,7814.911,72.985,35,986649.271,77.077,35.986649271,7.7077e-05,2.1418220801710715e-06
253,,6,21,15,36,P,+,-20251.034,13.114,8307.868,0.364,B-,10413.096,13.112,35,978259.619,14.078,35.978259619,1.4077999999999998e-05,3.912918565011814e-07
254,,4,20,16,36,S,,-30664.131,0.188,8575.389,0.005,B-,-1142.126,0.189,35,967080.699,0.201,35.967080699,2.01e-07,5.588443545978099e-09
255,,2,19,17,36,Cl,,-29522.005,0.036,8521.931,0.001,B-,709.535,0.045,35,968306.822,0.038,35.968306822,3.7999999999999996e-08,1.0564856496596973e-09
256,,0,18,18,36,Ar,,-30231.54,0.027,8519.909,0.001,B-,-12814.475,0.342,35,967545.105,0.028,35.967545105,2.8e-08,7.784795964878794e-10
257,,-2,17,19,36,K,,-17417.065,0.341,8142.219,0.009,B-,-10965.916,40.001,35,981302.01,0.366,35.98130201,3.6599999999999997e-07,1.0171949861577562e-08
258,,-4,16,20,36,Ca,4n,-6451.149,40.0,7815.879,1.111,B-,-21802.0,301.0,35,993074.406,42.941,35.993074406,4.2941e-05,1.1930350687920616e-06
259,,-6,15,21,36,Sc,x,15351.0,298.0,7189.0,8.0,B-,,,36,16480.0,320.0,36.01648,0.00031999999999999997,8.884821614994024e-06
260,0,15,26,11,37,Na,-nn,53534.0,687.0,6392.0,19.0,B-,25323.0,980.0,37,57471.0,737.0,37.057471,0.0007369999999999999,1.9888027437166447e-05
261,,13,25,12,37,Mg,-n,28211.474,698.947,7055.111,18.89,B-,18401.911,721.814,37,30286.265,750.35,37.030286265,0.00075035,2.0263143380266277e-05
262,,11,24,13,37,Al,x,9809.563,180.244,7531.315,4.871,B-,16381.075,213.168,37,10531.0,193.5,37.010531,0.0001935,5.228241659110483e-06
263,,9,23,14,37,Si,x,-6571.511,113.809,7952.903,3.076,B-,12424.486,119.969,36,992945.191,122.179,36.992945191,0.00012217899999999998,3.3027648750098676e-06
264,,7,22,15,37,P,p-2n,-18995.998,37.948,8267.555,1.026,B-,7900.419,37.947,36,979606.956,40.738,36.979606956,4.0737999999999995e-05,1.1016342074287567e-06
265,,5,21,16,37,S,-n,-26896.417,0.198,8459.935,0.005,B-,4865.121,0.196,36,971125.507,0.212,36.971125506999996,2.12e-07,5.734204655464454e-09
266,,3,20,17,37,Cl,,-31761.538,0.052,8570.281,0.001,B-,-813.873,0.2,36,965902.584,0.055,36.965902584,5.4999999999999996e-08,1.4878576243342078e-09
267,,1,19,18,37,Ar,-,-30947.664,0.207,8527.139,0.006,B-,-6147.465,0.227,36,966776.314,0.221,36.966776314,2.2099999999999998e-07,5.978341149436479e-09
268,,-1,18,19,37,K,-p,-24800.199,0.094,8339.847,0.003,B-,-11664.133,0.641,36,973375.889,0.1,36.973375889,1e-07,2.704648888438427e-09
269,,-3,17,20,37,Ca,x,-13136.066,0.634,8003.456,0.017,B-,-16656.0,300.0,36,985897.852,0.68,36.985897852,6.800000000000001e-07,1.8385385768409277e-08
270,,-5,16,21,37,Sc,x,3520.0,300.0,7532.0,8.0,B-,,,37,3779.0,322.0,37.003779,0.00032199999999999997,8.70181394175984e-06
271,0,14,26,12,38,Mg,x,34074.0,503.0,6928.0,13.0,B-,17864.0,627.0,38,36580.0,540.0,38.03658,0.00054,1.41968599700604e-05
272,,12,25,13,38,Al,x,16209.859,374.461,7377.097,9.854,B-,20380.157,388.847,38,17402.0,402.0,38.017402,0.00040199999999999996,1.0574104984869823e-05
273,,10,24,14,38,Si,x,-4170.299,104.793,7892.829,2.758,B-,10451.265,127.474,37,995523.0,112.5,37.995523,0.0001125,2.960875153633232e-06
274,,8,23,15,38,P,x,-14621.563,72.581,8147.274,1.91,B-,12239.64,72.934,37,984303.105,77.918,37.984303105,7.791800000000001e-05,2.0513210360767e-06
275,,6,22,16,38,S,+,-26861.203,7.172,8448.782,0.189,B-,2936.9,7.171,37,971163.31,7.699,37.97116331,7.699e-06,2.027591290038883e-07
276,,4,21,17,38,Cl,-n,-29798.103,0.098,8505.481,0.003,B-,4916.718,0.218,37,968010.418,0.105,37.968010418,1.0499999999999999e-07,2.7654859668449005e-09
277,,2,20,18,38,Ar,,-34714.821,0.195,8614.28,0.005,B-,-5914.066,0.045,37,962732.104,0.209,37.962732104,2.0899999999999998e-07,5.505399332888857e-09
278,,0,19,19,38,K,,-28800.755,0.195,8438.058,0.005,B-,-6742.256,0.063,37,969081.116,0.209,37.969081116,2.0899999999999998e-07,5.504478745784773e-09
279,,-2,18,20,38,Ca,,-22058.499,0.194,8240.043,0.005,B-,-17809.0,200.0,37,976319.226,0.208,37.976319226,2.0799999999999998e-07,5.477097418582774e-09
280,,-4,17,21,38,Sc,x,-4249.0,200.0,7751.0,5.0,B-,-15119.0,361.0,37,995438.0,215.0,37.995438,0.000215,5.6585740635494186e-06
281,,-6,16,22,38,Ti,x,10870.0,300.0,7332.0,8.0,B-,,,38,11669.0,322.0,38.011669,0.00032199999999999997,8.471082919300385e-06
282,0,15,27,12,39,Mg,-n,42275.0,513.0,6747.0,13.0,B-,21625.0,650.0,39,45384.0,551.0,39.045384,0.000551,1.4111783354467713e-05
283,,13,26,13,39,Al,x,20650.0,400.0,7281.0,10.0,B-,18330.0,422.0,39,22169.0,429.0,39.022169,0.00042899999999999997,1.0993750757422018e-05
284,,11,25,14,39,Si,x,2320.352,135.532,7730.979,3.475,B-,15094.986,176.232,39,2491.0,145.5,39.002491,0.00014549999999999999,3.730530955061306e-06
285,,9,24,15,39,P,x,-12774.634,112.645,8097.969,2.888,B-,10388.033,123.243,38,986285.865,120.929,38.986285865,0.000120929,3.101834332686823e-06
286,,7,23,16,39,S,2p-n,-23162.667,50.0,8344.269,1.282,B-,6637.538,50.03,38,975133.852,53.677,38.975133852,5.3676999999999994e-05,1.3772114344450308e-06
287,,5,22,17,39,Cl,-nn,-29800.205,1.732,8494.402,0.044,B-,3441.985,5.292,38,968008.162,1.859,38.968008162,1.859e-06,4.7705799903132346e-08
288,,3,21,18,39,Ar,+,-33242.19,5.0,8562.598,0.128,B-,565.0,5.0,38,964313.039,5.367,38.964313039,5.367e-06,1.3774142494513082e-07
289,,1,20,19,39,K,,-33807.1901,0.00458,8557.025,0.0,B-,-6524.488,0.596,38,963706.48661,0.00492,38.96370648661,4.9199999999999996e-09,1.2627135464360335e-10
290,,-1,19,20,39,Ca,,-27282.702,0.596,8369.67,0.015,B-,-13109.993,24.007,38,970710.813,0.64,38.970710813,6.4e-07,1.6422589853980966e-08
291,,-3,18,21,39,Sc,2n-p,-14172.709,24.0,8013.456,0.615,B-,-16373.0,202.0,38,984784.97,25.765,38.98478497,2.5764999999999998e-05,6.608988614359926e-07
292,,-5,17,22,39,Ti,x,2200.0,200.0,7574.0,5.0,B-,,,39,2362.0,215.0,39.002362,0.000215,5.512486654013416e-06
293,0,16,28,12,40,Mg,x,48350.0,500.0,6628.0,13.0,B-,20760.0,640.0,40,51906.0,537.0,40.051906,0.0005369999999999999,1.3407601625750343e-05
294,,14,27,13,40,Al,x,27590.0,400.0,7127.0,10.0,B-,22160.0,528.0,40,29619.0,429.0,40.029619,0.00042899999999999997,1.0717064281825914e-05
295,,12,26,14,40,Si,x,5429.679,345.119,7661.754,8.628,B-,13544.049,377.749,40,5829.0,370.5,40.005829,0.0003705,9.261150418855213e-06
296,,10,25,15,40,P,x,-8114.37,153.582,7980.796,3.84,B-,14723.476,153.633,39,991288.865,164.876,39.991288865,0.000164876,4.12279785621758e-06
297,,8,24,16,40,S,,-22837.846,3.982,8329.325,0.1,B-,4719.967,32.312,39,975482.562,4.274,39.975482562,4.274e-06,1.0691553237340504e-07
298,,6,23,17,40,Cl,+,-27557.813,32.066,8427.765,0.802,B-,7482.082,32.066,39,970415.469,34.423,39.970415469,3.4423e-05,8.61211963801016e-07
299,,4,22,18,40,Ar,,-35039.89464,0.00224,8595.259,0.0,B-,-1504.403,0.056,39,962383.12378,0.0024,39.96238312378,2.3999999999999996e-09,6.005647842788075e-11
300,,2,21,19,40,K,,-33535.492,0.056,8538.09,0.001,B-,1310.893,0.06,39,963998.166,0.06,39.963998166,6e-08,1.5013512849934502e-09
301,,0,20,20,40,Ca,,-34846.384,0.021,8551.303,0.001,B-,-14323.05,2.828,39,962590.865,0.022,39.962590865,2.2e-08,5.505148571152332e-10
302,,-2,19,21,40,Sc,-,-20523.335,2.828,8173.669,0.071,B-,-11672.95,160.025,39,977967.292,3.036,39.977967292,3.036e-06,7.594183010419177e-08
303,,-4,18,22,40,Ti,--,-8850.384,160.0,7862.286,4.0,B-,-21020.0,340.0,39,990498.721,171.767,39.990498721,0.000171767,4.295195246209843e-06
304,,-6,17,23,40,V,x,12170.0,300.0,7317.0,7.0,B-,,,40,13065.0,322.0,40.013065,0.00032199999999999997,8.047371527274904e-06
305,0,15,28,13,41,Al,x,33420.0,500.0,7008.0,12.0,B-,21300.0,747.0,41,35878.0,537.0,41.035878,0.0005369999999999999,1.3086109672126425e-05
306,,13,27,14,41,Si,x,12119.668,554.705,7508.573,13.529,B-,17099.435,567.571,41,13011.0,595.5,41.013011,0.0005955,1.4519782514870709e-05
307,,11,26,15,41,P,x,-4979.767,120.163,7906.551,2.931,B-,14028.81,120.233,40,994654.0,129.0,40.994654,0.000129,3.1467517691453135e-06
308,,9,25,16,41,S,x,-19008.577,4.099,8229.635,0.1,B-,8298.611,68.846,40,979593.451,4.4,40.979593451,4.4e-06,1.0737051369875485e-07
309,,7,24,17,41,Cl,x,-27307.189,68.723,8412.959,1.676,B-,5760.317,68.724,40,970684.525,73.777,40.970684525,7.3777e-05,1.8007265647461132e-06
310,,5,23,18,41,Ar,-n,-33067.505,0.347,8534.372,0.008,B-,2492.038,0.347,40,964500.571,0.372,40.964500571,3.72e-07,9.081033451274393e-09
311,,3,22,19,41,K,,-35559.54331,0.0038,8576.072,0.0,B-,-421.653,0.138,40,961825.25796,0.00408,40.96182525796,4.08e-09,9.96049364086173e-11
312,,1,21,20,41,Ca,,-35137.89,0.138,8546.706,0.003,B-,-6495.478,0.158,40,962277.921,0.147,40.962277921,1.4699999999999998e-07,3.588667609831287e-09
313,,-1,20,21,41,Sc,,-28642.412,0.083,8369.198,0.002,B-,-12944.875,27.945,40,969251.104,0.088,40.969251104,8.8e-08,2.147952369854478e-09
314,,-3,19,22,41,Ti,x,-15697.537,27.945,8034.388,0.682,B-,-16018.0,202.0,40,983148.0,30.0,40.983148,2.9999999999999997e-05,7.320081902932395e-07
315,,-5,18,23,41,V,x,320.0,200.0,7625.0,5.0,B-,,,41,344.0,215.0,41.000344,0.000215,5.243858441773074e-06
316,0,16,29,13,42,Al,x,40100.0,600.0,6874.0,14.0,B-,23630.0,781.0,42,43049.0,644.0,42.043049,0.0006439999999999999,1.5317633124086692e-05
317,,14,28,14,42,Si,x,16470.0,500.0,7418.0,12.0,B-,15460.0,591.0,42,17681.0,537.0,42.017681,0.0005369999999999999,1.278033406936475e-05
318,,12,27,15,42,P,x,1009.74,314.379,7767.866,7.485,B-,18647.485,314.392,42,1084.0,337.5,42.001084,0.00033749999999999996,8.035506893107805e-06
319,,10,26,16,42,S,x,-17637.746,2.794,8193.227,0.067,B-,7194.021,59.681,41,981065.1,3.0,41.9810651,3e-06,7.146078816375719e-08
320,,8,25,17,42,Cl,x,-24831.767,59.616,8345.886,1.419,B-,9590.908,59.895,41,973342.0,64.0,41.973342,6.4e-05,1.5247773217581766e-06
321,,6,24,18,42,Ar,x,-34422.675,5.775,8555.613,0.138,B-,599.351,5.776,41,963045.736,6.2,41.963045736,6.2e-06,1.477490466017588e-07
322,,4,23,19,42,K,-n,-35022.026,0.106,8551.256,0.003,B-,3525.219,0.183,41,962402.306,0.113,41.962402306,1.1299999999999999e-07,2.6928868174890615e-09
323,,2,22,20,42,Ca,,-38547.245,0.149,8616.563,0.004,B-,-6426.092,0.097,41,958617.828,0.159,41.958617828,1.59e-07,3.789447990202753e-09
324,,0,21,21,42,Sc,,-32121.153,0.169,8444.933,0.004,B-,-7016.479,0.224,41,965516.522,0.181,41.965516522,1.81e-07,4.313064987657487e-09
325,,-2,20,22,42,Ti,,-25104.674,0.277,8259.247,0.007,B-,-17485.0,196.0,41,973049.022,0.297,41.973049022,2.9699999999999997e-07,7.075969149735314e-09
326,,-4,19,23,42,V,x,-7620.0,196.0,7824.0,5.0,B-,-14350.0,445.0,41,991820.0,210.0,41.99182,0.00020999999999999998,5.0009739992217535e-06
327,,-6,18,24,42,Cr,x,6730.0,400.0,7464.0,10.0,B-,,,42,7225.0,429.0,42.007225,0.00042899999999999997,1.0212528916156684e-05
328,0,17,30,13,43,Al,x,47020.0,800.0,6741.0,19.0,B-,23919.0,998.0,43,50478.0,859.0,43.050478,0.000859,1.995332084349911e-05
329,,15,29,14,43,Si,x,23101.0,596.0,7279.0,14.0,B-,18421.0,814.0,43,24800.0,640.0,43.0248,0.0006399999999999999,1.4875141778695078e-05
330,,13,28,15,43,P,x,4679.826,554.705,7689.572,12.9,B-,16875.285,554.727,43,5024.0,595.5,43.005024,0.0005955,1.3847219338838179e-05
331,,11,27,16,43,S,x,-12195.459,4.97,8063.827,0.116,B-,11964.049,62.058,42,986907.635,5.335,42.986907635,5.335e-06,1.241075549164703e-07
