Z	species	charge_state	el_name	isoelectric	ground_shells	groud_level	ionized_level	ie	ie_err	reference
82	PbIII	2	Lead	Hg	Xe4f145d106s2	1S0	5d106s2S1/2	31.9373	0.0006	L3466
82	PbIV	3	Lead	Au	Xe4f145d106s	2S1/2	5d101S0	42.33256	0.00010	L15205
82	PbV	4	Lead	Pt	Xe4f145d10	1S0	5d92D5/2	68.8	0.5	L3577
82	PbVI	5	Lead	Ir	Xe4f145d9	2D5/2	5d83F4	82.9	2.0	L8672c99
82	PbVII	6	Lead	Os	Xe4f145d8	3F4	5d74F9/2	100.1	2.0	L8672c99
82	PbVIII	7	Lead	Re	Xe4f145d7	4F9/2	5d65D4	120.0	2.1	L8672c99
82	PbIX	8	Lead	W	Xe4f145d6	5D4	5d56S5/2	138.0	2.2	L8672c99
82	PbX	9	Lead	Ta	Xe4f145d5	6S5/2	5d45D0	158.0	2.2	L8672c99
82	PbXI	10	Lead	Hf	Xe4f145d4	5D0	5d34F3/2	182.0	2.4	L8672c99
82	PbXII	11	Lead	Lu	Xe4f145d3	4F3/2	5d23F2	203.0	2.5	L8672c99
82	PbXIII	12	Lead	Yb	Xe4f145d2	3F2	5d2D3/2	224	3	L8672c99
82	PbXIV	13	Lead	Tm	Xe4f145d	2D3/2	4f141S0	245.1	2.2	L3654
82	PbXV	14	Lead	Er	Xe4f14	1S0	4f145p52P°3/2	338.1	1.5	L3654
82	PbXVI	15	Lead	Ho	Cd4f145p5	2P°3/2	4f145p43P2	374	19	L582
82	PbXVII	16	Lead	Dy	Cd4f145p4	3P2	4f145p32P°3/2	401	20	L582
82	PbXVIII	17	Lead	Tb	Cd4f145p3	2P°3/2	4f145p23P0	427	21	L582
82	PbXIX	18	Lead	Gd	Cd4f145p2	3P0	4f145p2P°1/2	478	24	L582
82	PbXX	19	Lead	Eu	Cd4f145p	2P°1/2	4f141S0	507	25	L582
82	PbXXI	20	Lead	Sm	Cd4f14	1S0	4f135s22F°7/2	570	30	L582
82	PbXXII	21	Lead	Pm	Cd4f13	2F°7/2	4f135s°	610	30	L582
82	PbXXIII	22	Lead	Nd	Kr4d104f135s	°	4f132F°7/2	650	30	L582
82	PbXXIV	23	Lead	Pr	Kr4d104f13	2F°7/2	4f12	690	30	L582
82	PbXXV	24	Lead	Ce	Kr4d104f12		4f114I°15/2	750	40	L582
82	PbXXVI	25	Lead	La	Kr4d104f11	4I°15/2	4f105I8	810	40	L582
82	PbXXVII	26	Lead	Ba	Kr4d104f10	5I8	4f96H°15/2	870	40	L582
82	PbXXVIII	27	Lead	Cs	Kr4d104f9	6H°15/2	4f87F6	930	50	L582
82	PbXXIX	28	Lead	Xe	Kr4d104f8	7F6	4f78S°7/2	990	50	L582
82	PbXXX	29	Lead	I	Kr4d104f7	8S°7/2	4f67F0	1050	50	L582
82	PbXXXI	30	Lead	Te	Kr4d104f6	7F0	4f56H°5/2	1120	60	L582
82	PbXXXII	31	Lead	Sb	Kr4d104f5	6H°5/2	4f45I4	1180	60	L582
82	PbXXXIII	32	Lead	Sn	Kr4d104f4	5I4	4f34I°9/2	1240	60	L582
82	PbXXXIV	33	Lead	In	Kr4d104f3	4I°9/2	4f23H4	1300	60	L582
82	PbXXXV	34	Lead	Cd	Kr4d104f2	3H4	4f2F°5/2	1360	60	L582
82	PbXXXVI	35	Lead	Ag	Kr4d104f	2F°5/2	4d101S0	1430	70	L582
82	PbXXXVII	36	Lead	Pd	Kr4d10	1S0	4d92D5/2	1704	5	L8672c99
82	PbXXXVIII	37	Lead	Rh	Kr4d9	2D5/2	4d83F4	1760	4	L8672c99
82	PbXXXIX	38	Lead	Ru	Kr4d8	3F4	4d74F9/2	1819	4	L8672c99
82	PbXL	39	Lead	Tc	Kr4d7	4F9/2	4d65D4	1884	4	L8672c99
82	PbXLI	40	Lead	Mo	Kr4d6	5D4	4d55/2	1945	4	L8672c99
82	PbXLII	41	Lead	Nb	Kr4d5	5/2	4d45D0	2004	4	L8672c99
82	PbXLIII	42	Lead	Zr	Kr4d4	5D0	4d34F3/2	2101	4	L8672c99
82	PbXLIV	43	Lead	Y	Kr4d3	4F3/2	4d23F2	2163	4	L8672c99
82	PbXLV	44	Lead	Sr	Kr4d2	3F2	4d2D3/2	2230	4	L8672c99
82	PbXLVI	45	Lead	Rb	Kr4d	2D3/2	4p61S0	2292	4	L8672c99
82	PbXLVII	46	Lead	Kr	Ar3d104s24p6	1S0	4p52P°3/2	2543	4	L8672c99
82	PbXLVIII	47	Lead	Br	Ar3d104s24p5	2P°3/2	4p43P2	2605	4	L8672c99
82	PbXLIX	48	Lead	Se	Ar3d104s24p4	3P2	4p3°3/2	2671	4	L8672c99
82	PbL	49	Lead	As	Ar3d104s24p3	°3/2	4p23P0	2735	4	L8672c99
82	PbLI	50	Lead	Ge	Ar3d104s24p2	3P0	4p2P°1/2	2965	4	L8672c99
82	PbLII	51	Lead	Ga	Ar3d104s24p	2P°1/2	4s21S0	3036	4	L8672c99
82	PbLIII	52	Lead	Zn	Ar3d104s2	1S0	4s2S1/2	3211	4	L8672c99
82	PbLIV	53	Lead	Cu	Ar3d104s	2S1/2	3d101S0	3282.1	2.0	L10278
82	PbLV	54	Lead	Ni	Ar3d10	1S0	3d92D5/2	5414	5	L8672c99
82	PbLVI	55	Lead	Co	Ar3d9	2D5/2	3d83F4	5555	5	L8672c99
82	PbLVII	56	Lead	Fe	Ar3d8	3F4	3d74F9/2	5703	5	L8672c99
82	PbLVIII	57	Lead	Mn	Ar3d7	4F9/2	3d64	5862	6	L8672c99
82	PbLIX	58	Lead	Cr	Ar3d6	4	3d55/2	6015	6	L8672c99
82	PbLX	59	Lead	V	Ar3d5	5/2	3d45D0	6162	7	L8672c99
82	PbLXI	60	Lead	Ti	Ar3d4	5D0	3d34F3/2	6442	10	L8672c99
82	PbLXII	61	Lead	Sc	Ar3d3	4F3/2	3d23F2	6597	12	L8672c99
82	PbLXIII	62	Lead	Ca	Ar3d2	3F2	3d2D3/2	6767	15	L8672c99
82	PbLXIV	63	Lead	K	Ar3d	2D3/2	3p61S0	6924	19	L8672c99
82	PbLXV	64	Lead	Ar	Ne3s23p6	1S0	3p52P°3/2	7362	24	L8672c99
82	PbLXVI	65	Lead	Cl	Ne3s23p5	2P°3/2	3p43P2	7500	30	L8672c99
82	PbLXVII	66	Lead	S	Ne3s23p4	3P2	3p32P°3/2	7650	40	L8672c99
82	PbLXVIII	67	Lead	P	Ne3s23p3	2P°3/2	3p23P0	7790	40	L8672c99
82	PbLXIX	68	Lead	Si	Ne3s23p2	3P0	3p2P°1/2	8520	50	L8672c99
82	PbLXX	69	Lead	Al	Ne3s23p	2P°1/2	3s21S0	8680	50	L8672c99
82	PbLXXI	70	Lead	Mg	Ne3s2	1S0	3s2S1/2	9000	60	L8672c99
82	PbLXXII	71	Lead	Na	Ne3s	2S1/2	2p61S0	9150	60	L8672c99
82	PbLXXIII	72	Lead	Ne	1s22s22p6	1S0	2p52P°3/2	19590	70	L8672c99
82	PbLXXIV	73	Lead	F	1s22s22p5	2P°3/2	2p43P2	19970	90	L8672c99
82	PbLXXV	74	Lead	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	20380	90	L8672c99
82	PbLXXVI	75	Lead	N	1s22s22p3	0,3/2°3/2	2p23P0	20750	100	L8672c99
82	PbLXXVII	76	Lead	C	1s22s22p2	3P0	2p2P°1/2	23460	110	L8672c99
82	PbLXXVIII	77	Lead	B	1s22s22p	2P°1/2	2s21S0	23940	120	L8672c99
82	PbLXXIX	78	Lead	Be	1s22s2	1S0	2s2S1/2	24550	120	L8672c99
82	PbLXXX	79	Lead	Li	1s22s	2S1/2	1s21S0	24938.2	0.4	L16264c99
82	PbLXXXI	80	Lead	He	1s2	1S0	1s2S1/2	99491.85	0.21	L12128
82	PbLXXXII	81	Lead	H	1s	2S1/2		101336.4	0.4	L7188
83	BiI	0	Bismuth	Bi	Hg6p3	4S°3/2	6p23P0	7.285516	0.000006	L10664,L6247
83	BiII	1	Bismuth	Pb	Hg6p2	3P0	6p2P°1/2	16.703	0.004	L6771
83	BiIII	2	Bismuth	Tl	Hg6p	2P°1/2	6s21S0	25.57075	0.00017	L21488
83	BiIV	3	Bismuth	Hg	Xe4f145d106s2	1S0	6s2S1/2	45.37	0.06	L14078
83	BiV	4	Bismuth	Au	Xe4f145d106s	2S1/2	5d101S0	54.856	0.025	L9361
83	BiVI	5	Bismuth	Pt	Xe4f145d10	1S0	5d92D5/2	88.4	0.7	L3577
83	BiVII	6	Bismuth	Ir	Xe4f145d9	2D5/2	5d83F4	103.0	2.0	L8672c99
83	BiVIII	7	Bismuth	Os	Xe4f145d8	3F4	5d74F9/2	122.0	2.1	L8672c99
83	BiIX	8	Bismuth	Re	Xe4f145d7	4F9/2	5d65D4	143.0	2.2	L8672c99
83	BiX	9	Bismuth	W	Xe4f145d6	5D4	5d56S5/2	161.1	2.2	L8672c99
83	BiXI	10	Bismuth	Ta	Xe4f145d5	6S5/2	5d45D0	183.0	2.4	L8672c99
83	BiXII	11	Bismuth	Hf	Xe4f145d4	5D0	5d34F3/2	208.0	2.5	L8672c99
83	BiXIII	12	Bismuth	Lu	Xe4f145d3	4F3/2	5d23F2	229	3	L8672c99
83	BiXIV	13	Bismuth	Yb	Xe4f145d2	3F2	5d2D3/2	252	3	L8672c99
83	BiXV	14	Bismuth	Tm	Xe4f145d	2D3/2	4f141S0	272.6	2.5	L3654
83	BiXVI	15	Bismuth	Er	Xe4f14	1S0	4f145p52P°3/2	370.2	1.6	L3654
83	BiXVII	16	Bismuth	Ho	Cd4f145p5	2P°3/2	4f145p43P2	409	20	L582
83	BiXVIII	17	Bismuth	Dy	Cd4f145p4	3P2	4f145p32P°3/2	436	22	L582
83	BiXIX	18	Bismuth	Tb	Cd4f145p3	2P°3/2	4f145p23P0	464	23	L582
83	BiXX	19	Bismuth	Gd	Cd4f145p2	3P0	4f145p2P°1/2	520	30	L582
83	BiXXI	20	Bismuth	Eu	Cd4f145p	2P°1/2	4f141S0	550	30	L582
83	BiXXII	21	Bismuth	Sm	Cd4f14	1S0	4f135s22F°7/2	620	30	L582
83	BiXXIII	22	Bismuth	Pm	Cd4f13	2F°7/2	4f135s°	660	30	L582
83	BiXXIV	23	Bismuth	Nd	Kr4d104f135s	°	4f132F°7/2	690	30	L582
83	BiXXV	24	Bismuth	Pr	Kr4d104f13	2F°7/2	4f12	750	40	L582
83	BiXXVI	25	Bismuth	Ce	Kr4d104f12		4f114I°15/2	810	40	L582
83	BiXXVII	26	Bismuth	La	Kr4d104f11	4I°15/2	4f105I8	870	50	L582
83	BiXXVIII	27	Bismuth	Ba	Kr4d104f10	5I8	4f96H°15/2	930	50	L582
83	BiXXIX	28	Bismuth	Cs	Kr4d104f9	6H°15/2	4f87F6	990	50	L582
83	BiXXX	29	Bismuth	Xe	Kr4d104f8	7F6	4f78S°7/2	1060	50	L582
83	BiXXXI	30	Bismuth	I	Kr4d104f7	8S°7/2	4f67F0	1120	60	L582
83	BiXXXII	31	Bismuth	Te	Kr4d104f6	7F0	4f56H°5/2	1180	60	L582
83	BiXXXIII	32	Bismuth	Sb	Kr4d104f5	6H°5/2	4f45I4	1250	60	L582
83	BiXXXIV	33	Bismuth	Sn	Kr4d104f4	5I4	4f34I°9/2	1310	70	L582
83	BiXXXV	34	Bismuth	In	Kr4d104f3	4I°9/2	4f23H4	1380	70	L582
83	BiXXXVI	35	Bismuth	Cd	Kr4d104f2	3H4	4f2F°5/2	1440	70	L582
83	BiXXXVII	36	Bismuth	Ag	Kr4d104f	2F°5/2	4d101S0	1500	70	L582
83	BiXXXVIII	37	Bismuth	Pd	Kr4d10	1S0	4d92D5/2	1784	4	L8672c99
83	BiXXXIX	38	Bismuth	Rh	Kr4d9	2D5/2	4d83F4	1840	4	L8672c99
83	BiXL	39	Bismuth	Ru	Kr4d8	3F4	4d74F9/2	1902	4	L8672c99
83	BiXLI	40	Bismuth	Tc	Kr4d7	4F9/2	4d65D4	1967	4	L8672c99
83	BiXLII	41	Bismuth	Mo	Kr4d6	5D4	4d55/2	2029	4	L8672c99
83	BiXLIII	42	Bismuth	Nb	Kr4d5	5/2	4d45D0	2090	4	L8672c99
83	BiXLIV	43	Bismuth	Zr	Kr4d4	5D0	4d34F3/2	2190	4	L8672c99
83	BiXLV	44	Bismuth	Y	Kr4d3	4F3/2	4d23F2	2253	4	L8672c99
83	BiXLVI	45	Bismuth	Sr	Kr4d2	3F2	4d2D3/2	2321	4	L8672c99
83	BiXLVII	46	Bismuth	Rb	Kr4d	2D3/2	4p61S0	2385	4	L8672c99
83	BiXLVIII	47	Bismuth	Kr	Ar3d104s24p6	1S0	4p52P°3/2	2641	4	L8672c99
83	BiXLIX	48	Bismuth	Br	Ar3d104s24p5	2P°3/2	4p43P2	2703	4	L8672c99
83	BiL	49	Bismuth	Se	Ar3d104s24p4	3P2	4p3°3/2	2771	4	L8672c99
83	BiLI	50	Bismuth	As	Ar3d104s24p3	°3/2	4p23P0	2835	4	L8672c99
83	BiLII	51	Bismuth	Ge	Ar3d104s24p2	3P0	4p2P°1/2	3078	4	L8672c99
83	BiLIII	52	Bismuth	Ga	Ar3d104s24p	2P°1/2	4s21S0	3151	4	L8672c99
83	BiLIV	53	Bismuth	Zn	Ar3d104s2	1S0	4s2S1/2	3329	5	L8672c99
83	BiLV	54	Bismuth	Cu	Ar3d104s	2S1/2	3d101S0	3401.8	2.4	L10278
83	BiLVI	55	Bismuth	Ni	Ar3d10	1S0	3d92D5/2	5599	5	L8672c99
83	BiLVII	56	Bismuth	Co	Ar3d9	2D5/2	3d83F4	5740	5	L8672c99
83	BiLVIII	57	Bismuth	Fe	Ar3d8	3F4	3d74F9/2	5892	6	L8672c99
83	BiLIX	58	Bismuth	Mn	Ar3d7	4F9/2	3d64	6054	6	L8672c99
83	BiLX	59	Bismuth	Cr	Ar3d6	4	3d55/2	6208	7	L8672c99
83	BiLXI	60	Bismuth	V	Ar3d5	5/2	3d45D0	6358	10	L8672c99
83	BiLXII	61	Bismuth	Ti	Ar3d4	5D0	3d34F3/2	6648	12	L8672c99
83	BiLXIII	62	Bismuth	Sc	Ar3d3	4F3/2	3d23F2	6804	15	L8672c99
83	BiLXIV	63	Bismuth	Ca	Ar3d2	3F2	3d2D3/2	6977	19	L8672c99
83	BiLXV	64	Bismuth	K	Ar3d	2D3/2	3p61S0	7137	24	L8672c99
83	BiLXVI	65	Bismuth	Ar	Ne3s23p6	1S0	3p52P°3/2	7580	30	L8672c99
83	BiLXVII	66	Bismuth	Cl	Ne3s23p5	2P°3/2	3p43P2	7720	40	L8672c99
83	BiLXVIII	67	Bismuth	S	Ne3s23p4	3P2	3p32P°3/2	7870	40	L8672c99
83	BiLXIX	68	Bismuth	P	Ne3s23p3	2P°3/2	3p23P0	8010	50	L8672c99
83	BiLXX	69	Bismuth	Si	Ne3s23p2	3P0	3p2P°1/2	8780	50	L8672c99
83	BiLXXI	70	Bismuth	Al	Ne3s23p	2P°1/2	3s21S0	8950	60	L8672c99
83	BiLXXII	71	Bismuth	Mg	Ne3s2	1S0	3s2S1/2	9270	60	L8672c99
83	BiLXXIII	72	Bismuth	Na	Ne3s	2S1/2	2p61S0	9430	70	L8672c99
83	BiLXXIV	73	Bismuth	Ne	1s22s22p6	1S0	2p52P°3/2	20130	90	L8672c99
83	BiLXXV	74	Bismuth	F	1s22s22p5	2P°3/2	2p43P2	20500	90	L8672c99
83	BiLXXVI	75	Bismuth	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	20920	100	L8672c99
83	BiLXXVII	76	Bismuth	N	1s22s22p3	0,3/2°3/2	2p23P0	21300	110	L8672c99
83	BiLXXVIII	77	Bismuth	C	1s22s22p2	3P0	2p2P°1/2	24150	120	L8672c99
83	BiLXXIX	78	Bismuth	B	1s22s22p	2P°1/2	2s21S0	24640	120	L8672c99
83	BiLXXX	79	Bismuth	Be	1s22s2	1S0	2s2S1/2	25260	140	L8672c99
83	BiLXXXI	80	Bismuth	Li	1s22s	2S1/2	1s21S0	25656.9	0.4	L16264c99
83	BiLXXXII	81	Bismuth	He	1s2	1S0	1s2S1/2	102251.76	0.24	L12128
83	BiLXXXIII	82	Bismuth	H	1s	2S1/2		104132.8	0.5	L7188
84	PoI	0	Polonium	Po	Hg6p4	3P2	6p34S°3/2	8.418070	0.000004	L20887,L20886
84	PoII	1	Polonium	Bi	Hg6p3	4S°3/2	6p23P0	19.3	1.7	L16139
84	PoIII	2	Polonium	Pb	Hg6p2	3P0	6p2P°1/2	27.3	0.7	L16139
84	PoIV	3	Polonium	Tl	Hg6p	2P°1/2	6s21S0	36.0	1.7	L8672c99
84	PoV	4	Polonium	Hg	Xe4f145d106s2	1S0	6s2S1/2	57.0	1.9	L8672c99
84	PoVI	5	Polonium	Au	Xe4f145d106s	2S1/2	5d101S0	69.1	2.0	L8672c99
84	PoVII	6	Polonium	Pt	Xe4f145d10	1S0	5d92D5/2	108.0	2.0	L8672c99
84	PoVIII	7	Polonium	Ir	Xe4f145d9	2D5/2	5d83F4	125.0	2.1	L8672c99
84	PoIX	8	Polonium	Os	Xe4f145d8	3F4	5d74F9/2	146.1	2.2	L8672c99
84	PoX	9	Polonium	Re	Xe4f145d7	4F9/2	5d65D4	166.0	2.2	L8672c99
84	PoXI	10	Polonium	W	Xe4f145d6	5D4	5d56S5/2	186.0	2.4	L8672c99
84	PoXII	11	Polonium	Ta	Xe4f145d5	6S5/2	5d45D0	209.0	2.5	L8672c99
84	PoXIII	12	Polonium	Hf	Xe4f145d4	5D0	5d34F3/2	235	3	L8672c99
84	PoXIV	13	Polonium	Lu	Xe4f145d3	4F3/2	5d23F2	257	3	L8672c99
84	PoXV	14	Polonium	Yb	Xe4f145d2	3F2	5d2D3/2	281	3	L8672c99
84	PoXVI	15	Polonium	Tm	Xe4f145d	2D3/2	4f141S0	304	3	L8672c99
84	PoXVII	16	Polonium	Er	Xe4f14	1S0	4f145p52P°3/2	416	21	L582
84	PoXVIII	17	Polonium	Ho	Cd4f145p5	2P°3/2	4f145p43P2	444	22	L582
84	PoXIX	18	Polonium	Dy	Cd4f145p4	3P2	4f145p32P°3/2	473	24	L582
84	PoXX	19	Polonium	Tb	Cd4f145p3	2P°3/2	4f145p23P0	502	25	L582
84	PoXXI	20	Polonium	Gd	Cd4f145p2	3P0	4f145p2P°1/2	560	30	L582
84	PoXXII	21	Polonium	Eu	Cd4f145p	2P°1/2	4f141S0	590	30	L582
84	PoXXIII	22	Polonium	Sm	Cd4f14	1S0	4f145s2S1/2	670	30	L582
84	PoXXIV	23	Polonium	Pm	Kr4d104f145s	2S1/2	4f141S0	700	30	L582
84	PoXXV	24	Polonium	Nd	Kr4d104f14	1S0	4f132F°7/2	740	40	L582
84	PoXXVI	25	Polonium	Pr	Kr4d104f13	2F°7/2	4f12	800	40	L582
84	PoXXVII	26	Polonium	Ce	Kr4d104f12		4f114I°15/2	870	40	L582
84	PoXXVIII	27	Polonium	La	Kr4d104f11	4I°15/2	4f105I8	930	50	L582
84	PoXXIX	28	Polonium	Ba	Kr4d104f10	5I8	4f96H°15/2	990	50	L582
84	PoXXX	29	Polonium	Cs	Kr4d104f9	6H°15/2	4f87F6	1060	50	L582
84	PoXXXI	30	Polonium	Xe	Kr4d104f8	7F6	4f78S°7/2	1120	60	L582
84	PoXXXII	31	Polonium	I	Kr4d104f7	8S°7/2	4f67F0	1180	60	L582
84	PoXXXIII	32	Polonium	Te	Kr4d104f6	7F0	4f56H°5/2	1250	60	L582
84	PoXXXIV	33	Polonium	Sb	Kr4d104f5	6H°5/2	4f45I4	1320	70	L582
84	PoXXXV	34	Polonium	Sn	Kr4d104f4	5I4	4f34I°9/2	1380	70	L582
84	PoXXXVI	35	Polonium	In	Kr4d104f3	4I°9/2	4f23H4	1440	70	L582
84	PoXXXVII	36	Polonium	Cd	Kr4d104f2	3H4	4f2F°5/2	1510	70	L582
84	PoXXXVIII	37	Polonium	Ag	Kr4d104f	2F°5/2	4d101S0	1570	70	L582
84	PoXXXIX	38	Polonium	Pd	Kr4d10	1S0	4d92D5/2	1865	4	L8672c99
84	PoXL	39	Polonium	Rh	Kr4d9	2D5/2	4d83F4	1923	4	L8672c99
84	PoXLI	40	Polonium	Ru	Kr4d8	3F4	4d74F9/2	1986	4	L8672c99
84	PoXLII	41	Polonium	Tc	Kr4d7	4F9/2	4d65D4	2052	4	L8672c99
84	PoXLIII	42	Polonium	Mo	Kr4d6	5D4	4d55/2	2115	4	L8672c99
84	PoXLIV	43	Polonium	Nb	Kr4d5	5/2	4d45D0	2177	4	L8672c99
84	PoXLV	44	Polonium	Zr	Kr4d4	5D0	4d34F3/2	2281	4	L8672c99
84	PoXLVI	45	Polonium	Y	Kr4d3	4F3/2	4d23F2	2345	4	L8672c99
84	PoXLVII	46	Polonium	Sr	Kr4d2	3F2	4d2D3/2	2414	4	L8672c99
84	PoXLVIII	47	Polonium	Rb	Kr4d	2D3/2	4p61S0	2480	4	L8672c99
84	PoXLIX	48	Polonium	Kr	Ar3d104s24p6	1S0	4p52P°3/2	2740	4	L8672c99
84	PoL	49	Polonium	Br	Ar3d104s24p5	2P°3/2	4p43P2	2803	4	L8672c99
84	PoLI	50	Polonium	Se	Ar3d104s24p4	3P2	4p3°3/2	2873	4	L8672c99
84	PoLII	51	Polonium	As	Ar3d104s24p3	°3/2	4p23P0	2938	4	L8672c99
84	PoLIII	52	Polonium	Ge	Ar3d104s24p2	3P0	4p2P°1/2	3194	4	L8672c99
84	PoLIV	53	Polonium	Ga	Ar3d104s24p	2P°1/2	4s21S0	3268	5	L8672c99
84	PoLV	54	Polonium	Zn	Ar3d104s2	1S0	4s2S1/2	3450	5	L8672c99
84	PoLVI	55	Polonium	Cu	Ar3d104s	2S1/2	3d101S0	3524.2	2.5	L10278
84	PoLVII	56	Polonium	Ni	Ar3d10	1S0	3d92D5/2	5785	5	L8672c99
84	PoLVIII	57	Polonium	Co	Ar3d9	2D5/2	3d83F4	5930	6	L8672c99
84	PoLIX	58	Polonium	Fe	Ar3d8	3F4	3d74F9/2	6084	6	L8672c99
84	PoLX	59	Polonium	Mn	Ar3d7	4F9/2	3d64	6248	7	L8672c99
84	PoLXI	60	Polonium	Cr	Ar3d6	4	3d55/2	6405	10	L8672c99
84	PoLXII	61	Polonium	V	Ar3d5	5/2	3d45D0	6557	12	L8672c99
84	PoLXIII	62	Polonium	Ti	Ar3d4	5D0	3d34F3/2	6856	15	L8672c99
84	PoLXIV	63	Polonium	Sc	Ar3d3	4F3/2	3d23F2	7015	19	L8672c99
84	PoLXV	64	Polonium	Ca	Ar3d2	3F2	3d2D3/2	7191	24	L8672c99
84	PoLXVI	65	Polonium	K	Ar3d	2D3/2	3p61S0	7350	30	L8672c99
84	PoLXVII	66	Polonium	Ar	Ne3s23p6	1S0	3p52P°3/2	7810	40	L8672c99
84	PoLXVIII	67	Polonium	Cl	Ne3s23p5	2P°3/2	3p43P2	7950	40	L8672c99
84	PoLXIX	68	Polonium	S	Ne3s23p4	3P2	3p32P°3/2	8100	50	L8672c99
84	PoLXX	69	Polonium	P	Ne3s23p3	2P°3/2	3p23P0	8240	50	L8672c99
84	PoLXXI	70	Polonium	Si	Ne3s23p2	3P0	3p2P°1/2	9050	60	L8672c99
84	PoLXXII	71	Polonium	Al	Ne3s23p	2P°1/2	3s21S0	9220	60	L8672c99
84	PoLXXIII	72	Polonium	Mg	Ne3s2	1S0	3s2S1/2	9550	70	L8672c99
84	PoLXXIV	73	Polonium	Na	Ne3s	2S1/2	2p61S0	9710	90	L8672c99
84	PoLXXV	74	Polonium	Ne	1s22s22p6	1S0	2p52P°3/2	20670	90	L8672c99
84	PoLXXVI	75	Polonium	F	1s22s22p5	2P°3/2	2p43P2	21050	100	L8672c99
84	PoLXXVII	76	Polonium	O	1s22s22p4	3P2	2p21/22p3/20,3/2°3/2	21470	110	L8672c99
84	PoLXXVIII	77	Polonium	N	1s22s22p3	0,3/2°3/2	2p23P0	21860	120	L8672c99
84	PoLXXIX	78	Polonium	C	1s22s22p2	3P0	2p2P°1/2	24860	120	L8672c99
84	PoLXXX	79	Polonium	B	1s22s22p	2P°1/2	2s21S0	25360	140	L8672c99
84	PoLXXXI	80	Polonium	Be	1s22s2	1S0	2s2S1/2	25990	150	L8672c99
84	PoLXXXII	81	Polonium	Li	1s22s	2S1/2	1s21S0	26390.4	0.4	L16264c99
84	PoLXXXIII	82	Polonium	He	1s2	1S0	1s2S1/2	105064.3	0.4	L12128
84	PoLXXXIV	83	Polonium	H	1s	2S1/2		106982.7	1.2	L7188
85	AtI	0	Astatine	At	Hg6p5	2P°3/2	6p43P2	9.31751	0.00008	L18394
85	AtII	1	Astatine	Po	Hg6p4	3P2	6p34S°3/2	17.880	0.020	L15918
85	AtIII	2	Astatine	Bi	Hg6p3	4S°3/2	6p23P0	26.58	0.05	L15918
85	AtIV	3	Astatine	Pb	Hg6p2	3P0	6p2P°1/2	39.65		L15918
85	AtV	4	Astatine	Tl	Hg6p	2P°1/2	6s21S0	50.39		L15918
85	AtVI	5	Astatine	Hg	Xe4f145d106s2	1S0	6s2S1/2	72.0	2.0	L8672c99
85	AtVII	6	Astatine	Au	Xe4f145d106s	2S1/2	5d101S0	85.1	2.0	L8672c99
85	AtVIII	7	Astatine	Pt	Xe4f145d10	1S0	5d92D5/2	130.1	2.1	L8672c99
85	AtIX	8	Astatine	Ir	Xe4f145d9	2D5/2	5d83F4	149.0	2.2	L8672c99
85	AtX	9	Astatine	Os	Xe4f145d8	3F4	5d74F9/2	169.0	2.2	L8672c99
85	AtXI	10	Astatine	Re	Xe4f145d7	4F9/2	5d65D4	192.1	2.4	L8672c99
85	AtXII	11	Astatine	W	Xe4f145d6	5D4	5d56S5/2	212.0	2.5	L8672c99
85	AtXIII	12	Astatine	Ta	Xe4f145d5	6S5/2	5d45D0	236	3	L8672c99
85	AtXIV	13	Astatine	Hf	Xe4f145d4	5D0	5d34F3/2	263	3	L8672c99
85	AtXV	14	Astatine	Lu	Xe4f145d3	4F3/2	5d23F2	287	3	L8672c99
85	AtXVI	15	Astatine	Yb	Xe4f145d2	3F2	5d2D3/2	311	3	L8672c99
85	AtXVII	16	Astatine	Tm	Xe4f145d	2D3/2	4f141S0	335	3	L8672c99
85	AtXVIII	17	Astatine	Er	Xe4f14	1S0	4f145p52P°3/2	452	22	L582
85	AtXIX	18	Astatine	Ho	Cd4f145p5	2P°3/2	4f145p43P2	481	24	L582
85	AtXX	19	Astatine	Dy	Cd4f145p4	3P2	4f145p32P°3/2	510	30	L582
85	AtXXI	20	Astatine	Tb	Cd4f145p3	2P°3/2	4f145p23P0	540	30	L582
85	AtXXII	21	Astatine	Gd	Cd4f145p2	3P0	4f145p2P°1/2	600	30	L582
85	AtXXIII	22	Astatine	Eu	Cd4f145p	2P°1/2	4f141S0	630	30	L582
85	AtXXIV	23	Astatine	Sm	Cd4f14	1S0	4f145s2S1/2	720	40	L582
85	AtXXV	24	Astatine	Pm	Kr4d104f145s	2S1/2	4f141S0	750	40	L582
85	AtXXVI	25	Astatine	Nd	Kr4d104f14	1S0	4f132F°7/2	790	40	L582
85	AtXXVII	26	Astatine	Pr	Kr4d104f13	2F°7/2	4f12	860	40	L582
85	AtXXVIII	27	Astatine	Ce	Kr4d104f12		4f114I°15/2	920	50	L582
85	AtXXIX	28	Astatine	La	Kr4d104f11	4I°15/2	4f105I8	990	50	L582
85	AtXXX	29	Astatine	Ba	Kr4d104f10	5I8	4f96H°15/2	1050	50	L582
85	AtXXXI	30	Astatine	Cs	Kr4d104f9	6H°15/2	4f87F6	1120	60	L582
85	AtXXXII	31	Astatine	Xe	Kr4d104f8	7F6	4f78S°7/2	1180	60	L582
